dateRep,countriesAndTerritories,cases,deaths,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-07-29,Australia,369,6,20.04904139
2020-07-30,Australia,278,9,20.1839449
2020-07-31,Australia,721,13,21.79485145
2020-08-01,Australia,602,7,22.49714322
2020-08-02,Australia,377,4,23.17562849
2020-08-03,Australia,641,8,24.28659853
2020-08-04,Australia,395,13,24.79447054
2020-08-05,Australia,411,11,25.00079355
2020-08-06,Australia,715,15,25.98082783
2020-08-07,Australia,418,8,26.01256983
2020-08-08,Australia,410,11,26.4926676
2020-08-09,Australia,426,12,26.77437786
2020-08-10,Australia,386,17,26.5085386
2020-08-11,Australia,313,18,25.63960132
2020-08-12,Australia,316,18,25.42931056
2020-08-13,Australia,414,21,25.96892458
2020-08-14,Australia,231,9,24.02472702
2020-08-15,Australia,385,14,23.16372524
2020-08-16,Australia,292,4,22.82646648
2020-08-17,Australia,253,17,21.28697943
2020-08-18,Australia,311,25,20.95368842
2020-08-19,Australia,174,17,20.01333164
2020-08-20,Australia,220,12,18.04929533
2020-08-21,Australia,243,13,17.35493906
2020-08-22,Australia,171,9,16.40664678
2020-08-23,Australia,195,13,15.4900965
2020-08-24,Australia,210,17,14.79177247
2020-08-25,Australia,104,15,13.9625127
2020-08-26,Australia,137,8,13.25228542
2020-08-27,Australia,152,24,12.21273489
2020-08-28,Australia,117,23,11.76041138
2020-08-29,Australia,126,11,10.73276409
2020-08-30,Australia,99,17,9.96698832
2020-08-31,Australia,123,11,9.4511808
2020-09-01,Australia,76,41,8.51875952
2020-09-02,Australia,73,5,8.11801676
2020-09-03,Australia,104,6,7.65775775
2020-09-04,Australia,126,15,7.19353098
2020-09-05,Australia,87,59,6.86023997
2020-09-06,Australia,71,11,6.36823895
2020-09-07,Australia,72,5,5.82068944
2020-09-08,Australia,43,9,5.57865668
2020-09-09,Australia,52,8,5.24139792
2020-09-10,Australia,91,11,4.99936516
2020-09-11,Australia,48,7,4.7255904
2020-09-12,Australia,52,9,4.43197689
2020-09-13,Australia,42,6,4.20581513
2020-09-14,Australia,44,7,3.89236287
2020-09-15,Australia,41,6,3.75349162
2020-09-16,Australia,46,0,3.64636237
2020-09-17,Australia,41,8,3.39639411
2020-09-18,Australia,34,8,3.0313611
2020-09-19,Australia,48,5,2.87661884
2020-09-20,Australia,24,7,2.69013459
2020-09-21,Australia,13,5,2.45603733
2020-09-22,Australia,14,2,2.34097257
2020-09-23,Australia,30,3,2.25368207
2020-09-24,Australia,31,5,2.01561706
2020-09-25,Australia,10,2,1.86484256
2020-09-26,Australia,17,8,1.72597131
2020-09-27,Australia,16,1,1.6228098
2020-09-28,Australia,24,2,1.5434548
2020-09-29,Australia,4,3,1.39664804
2020-09-30,Australia,19,7,1.28951879
2020-10-01,Australia,0,0,1.12684104
2020-10-02,Australia,33,6,1.12287329
2020-10-03,Australia,17,2,0.99987303
2020-10-04,Australia,8,3,0.93638903
2020-10-05,Australia,15,1,0.94432453
2020-10-06,Australia,13,0,0.94035678
2020-10-07,Australia,25,1,0.92051803
2020-10-08,Australia,8,2,0.82925978
2020-10-09,Australia,24,0,0.88480828
2020-10-10,Australia,23,0,0.90861478
2020-10-11,Australia,15,0,0.90464703
2020-10-12,Australia,20,1,0.88877603
2020-10-13,Australia,22,0,0.96019553
2020-10-14,Australia,31,1,1.00780853
2020-10-15,Australia,24,5,1.10303454
2020-10-16,Australia,21,0,1.05542153
2020-10-17,Australia,9,0,1.02367953
2020-10-18,Australia,12,0,1.03955053
2020-10-19,Australia,7,0,1.00780853
2020-10-20,Australia,9,1,0.99193753
2020-10-21,Australia,31,0,1.01574403
2020-10-22,Australia,14,0,1.03955053
2020-10-23,Australia,22,0,1.03161503
2020-10-24,Australia,18,0,1.01177628
2020-10-25,Australia,15,0,1.01177628
2020-10-26,Australia,21,0,1.01574403
2020-10-27,Australia,7,0,0.95622778
2020-10-28,Australia,14,0,0.88877603
2020-10-29,Australia,13,2,0.84513078
2020-10-30,Australia,15,0,0.82132428
2020-10-31,Australia,13,0,0.83719528
2020-11-01,Australia,8,0,0.82132428
2020-11-02,Australia,5,0,0.81338878
2020-11-03,Australia,7,0,0.80545328
2020-11-04,Australia,8,0,0.71419502
2020-11-05,Australia,12,0,0.70625952
2020-11-06,Australia,11,0,0.66261427
2020-11-07,Australia,12,0,0.63880777
2020-11-08,Australia,7,0,0.60706577
2020-11-09,Australia,6,0,0.54754952
2020-11-10,Australia,10,0,0.55945277
2020-11-11,Australia,10,0,0.54358177
2020-11-12,Australia,8,0,0.52374302
2020-11-13,Australia,12,0,0.51183977
2020-11-14,Australia,5,0,0.48009777
2020-11-15,Australia,8,0,0.48009777
2020-11-16,Australia,14,0,0.51580752
2020-11-17,Australia,25,0,0.58722702
2020-11-18,Australia,6,0,0.57929152
2020-11-19,Australia,21,0,0.61500127
2020-11-20,Australia,7,0,0.59913027
2020-11-21,Australia,5,0,0.57135602
2020-11-22,Australia,18,0,0.61500127
2020-11-23,Australia,14,0,0.64674327
2020-11-24,Australia,14,0,0.66261427
2020-11-25,Australia,13,0,0.67451752
2020-11-26,Australia,6,0,0.66658202
2020-11-27,Australia,13,0,0.67054977
2020-11-28,Australia,7,0,0.67848527
2020-11-29,Australia,11,0,0.69038852
2020-11-30,Australia,8,0,0.66658202
2020-12-01,Australia,11,1,0.61103352
2020-12-02,Australia,8,0,0.61896902
2020-12-03,Australia,11,0,0.57929152
2020-12-04,Australia,16,0,0.61500127
2020-12-05,Australia,10,0,0.63484002
2020-12-06,Australia,7,0,0.59119477
2020-12-07,Australia,9,0,0.57135602
2020-12-08,Australia,7,0,0.54358177
2020-12-09,Australia,15,0,0.55151727
2020-12-10,Australia,6,0,0.55151727
2020-12-11,Australia,7,0,0.52771077
2020-12-12,Australia,12,0,0.54754952
2020-12-13,Australia,13,0,0.55548502
2020-12-14,Australia,6,0,0.54754952
2019-12-31,Austria,0,0,
2020-01-01,Austria,0,0,
2020-01-02,Austria,0,0,
2020-01-03,Austria,0,0,
2020-01-04,Austria,0,0,
2020-01-05,Austria,0,0,
2020-01-06,Austria,0,0,
2020-01-07,Austria,0,0,
2020-01-08,Austria,0,0,
2020-01-09,Austria,0,0,
2020-01-10,Austria,0,0,
2020-01-11,Austria,0,0,
2020-01-12,Austria,0,0,
2020-01-13,Austria,0,0,0.0
2020-01-14,Austria,0,0,0.0
2020-01-15,Austria,0,0,0.0
2020-01-16,Austria,0,0,0.0
2020-01-17,Austria,0,0,0.0
2020-01-18,Austria,0,0,0.0
2020-01-19,Austria,0,0,0.0
2020-01-20,Austria,0,0,0.0
2020-01-21,Austria,0,0,0.0
2020-01-22,Austria,0,0,0.0
2020-01-23,Austria,0,0,0.0
2020-01-24,Austria,0,0,0.0
2020-01-25,Austria,0,0,0.0
2020-01-26,Austria,0,0,0.0
2020-01-27,Austria,0,0,0.0
2020-01-28,Austria,0,0,0.0
2020-01-29,Austria,0,0,0.0
2020-01-30,Austria,0,0,0.0
2020-01-31,Austria,0,0,0.0
2020-02-01,Austria,0,0,0.0
2020-02-02,Austria,0,0,0.0
2020-02-03,Austria,0,0,0.0
2020-02-04,Austria,0,0,0.0
2020-02-05,Austria,0,0,0.0
2020-02-06,Austria,0,0,0.0
2020-02-07,Austria,0,0,0.0
2020-02-08,Austria,0,0,0.0
2020-02-09,Austria,0,0,0.0
2020-02-10,Austria,0,0,0.0
2020-02-11,Austria,0,0,0.0
2020-02-12,Austria,0,0,0.0
2020-02-13,Austria,0,0,0.0
2020-02-14,Austria,0,0,0.0
2020-02-15,Austria,0,0,0.0
2020-02-16,Austria,0,0,0.0
2020-02-17,Austria,0,0,0.0
2020-02-18,Austria,0,0,0.0
2020-02-19,Austria,0,0,0.0
2020-02-20,Austria,0,0,0.0
2020-02-21,Austria,0,0,0.0
2020-02-22,Austria,0,0,0.0
2020-02-23,Austria,0,0,0.0
2020-02-24,Austria,0,0,0.0
2020-02-25,Austria,0,0,0.0
2020-02-26,Austria,2,0,0.02257648
2020-02-27,Austria,0,0,0.02257648
2020-02-28,Austria,3,0,0.05644121
2020-02-29,Austria,2,0,0.0790177
2020-03-01,Austria,3,0,0.11288242
2020-03-02,Austria,4,0,0.15803539
2020-03-03,Austria,4,0,0.20318836
2020-03-04,Austria,6,0,0.27091782
2020-03-05,Austria,5,0,0.32735903
2020-03-06,Austria,12,0,0.46281794
2020-03-07,Austria,33,0,0.83532994
2020-03-08,Austria,25,0,1.117536
2020-03-09,Austria,3,0,1.15140073
2020-03-10,Austria,29,0,1.47875976
2020-03-11,Austria,51,0,2.03188364
2020-03-12,Austria,64,0,2.75433116
2020-03-13,Austria,115,1,4.01861431
2020-03-14,Austria,143,0,5.6102565
2020-03-15,Austria,151,0,7.28091638
2020-03-16,Austria,205,0,9.54985311
2020-03-17,Austria,156,2,11.26566596
2020-03-18,Austria,316,0,14.76502112
2020-03-19,Austria,314,1,18.25308804
2020-03-20,Austria,550,2,24.32616248
2020-03-21,Austria,453,0,29.06722431
2020-03-22,Austria,375,2,33.01810916
2020-03-23,Austria,607,8,39.8362076
2020-03-24,Austria,855,9,49.16029586
2020-03-25,Austria,796,5,57.57003649
2020-03-26,Austria,606,4,63.6882639
2020-03-27,Austria,1141,18,75.27000065
2020-03-28,Austria,668,16,81.19632793
2020-03-29,Austria,594,0,86.19701934
2020-03-30,Austria,522,18,89.7753922
2020-03-31,Austria,805,22,97.10146155
2020-04-01,Austria,564,20,99.90094567
2020-04-02,Austria,529,18,102.3279178
2020-04-03,Austria,418,12,100.83786979999999
2020-04-04,Austria,396,10,100.19443998
2020-04-05,Austria,241,18,98.68181549
2020-04-06,Austria,217,18,94.27940093
2020-04-07,Austria,314,16,88.17246177
2020-04-08,Austria,343,23,83.05888794
2020-04-09,Austria,329,30,79.93204478
2020-04-10,Austria,279,22,70.20157979
2020-04-11,Austria,312,24,66.18296548
2020-04-12,Austria,247,18,62.26594535
2020-04-13,Austria,130,13,57.84095431
2020-04-14,Austria,106,18,49.95047284
2020-04-15,Austria,191,16,45.7399584
2020-04-16,Austria,136,9,41.30367912
2020-04-17,Austria,78,17,37.46567669
2020-04-18,Austria,155,21,34.74521026
2020-04-19,Austria,59,12,32.69075013
2020-04-20,Austria,48,9,30.78303716
2020-04-21,Austria,73,10,28.06257073
2020-04-22,Austria,50,1,24.75511569
2020-04-23,Austria,91,31,22.06851399
2020-04-24,Austria,61,14,19.60767713
2020-04-25,Austria,83,5,17.02266961
2020-04-26,Austria,66,23,14.97949773
2020-04-27,Austria,55,6,14.13287955
2020-04-28,Austria,67,7,13.69263809
2020-04-29,Austria,58,20,12.19130184
2020-04-30,Austria,50,11,11.22051299
2020-05-01,Austria,60,4,11.01732463
2020-05-02,Austria,34,5,9.65144729
2020-05-03,Austria,12,7,9.1208999
2020-05-04,Austria,68,2,9.34666475
2020-05-05,Austria,31,2,8.87255856
2020-05-06,Austria,17,6,8.50004656
2020-05-07,Austria,65,2,8.20655226
2020-05-08,Austria,22,1,7.7663108
2020-05-09,Austria,62,5,7.52925771
2020-05-10,Austria,42,1,7.25833989
2020-05-11,Austria,10,3,6.75036898
2020-05-12,Austria,87,2,6.97613383
2020-05-13,Austria,36,3,6.7277925
2020-05-14,Austria,54,1,6.77294547
2020-05-15,Austria,41,2,6.55846886
2020-05-16,Austria,63,2,6.88582789
2020-05-17,Austria,72,0,7.56312244
2020-05-18,Austria,14,1,6.95355735
2020-05-19,Austria,25,0,6.88582789
2020-05-20,Austria,78,3,7.57441068
2020-05-21,Austria,18,1,7.04386329
2020-05-22,Austria,57,0,7.43895177
2020-05-23,Austria,29,2,7.06643977
2020-05-24,Austria,46,4,7.11159274
2020-05-25,Austria,32,1,7.35993408
2020-05-26,Austria,20,1,6.60362183
2020-05-27,Austria,38,2,6.62619832
2020-05-28,Austria,18,2,6.21982159
2020-05-29,Austria,28,23,6.07307444
2020-05-30,Austria,51,0,5.93761553
2020-05-31,Austria,44,0,5.62154474
2020-06-01,Austria,4,0,5.50866232
2020-06-02,Austria,21,0,5.46350935
2020-06-03,Austria,11,1,4.7071971
2020-06-04,Austria,31,1,4.85394425
2020-06-05,Austria,36,0,4.61689116
2020-06-06,Austria,62,2,4.98940316
2020-06-07,Austria,19,0,4.68462062
2020-06-08,Austria,46,0,4.84265601
2020-06-09,Austria,21,0,4.85394425
2020-06-10,Austria,13,0,4.57173819
2020-06-11,Austria,34,1,4.75235007
2020-06-12,Austria,28,1,4.75235007
2020-06-13,Austria,30,1,4.51529698
2020-06-14,Austria,20,2,4.24437916
2020-06-15,Austria,24,0,4.47014401
2020-06-16,Austria,27,1,4.53787346
2020-06-17,Austria,33,3,4.7862148
2020-06-18,Austria,17,6,4.6281794
2020-06-19,Austria,40,1,4.67333237
2020-06-20,Austria,30,0,4.31210862
2020-06-21,Austria,62,0,4.79750304
2020-06-22,Austria,38,2,4.7071971
2020-06-23,Austria,35,0,4.8652325
2020-06-24,Austria,31,3,5.06842086
2020-06-25,Austria,33,0,5.05713262
2020-06-26,Austria,47,5,5.27160922
2020-06-27,Austria,67,0,5.68927419
2020-06-28,Austria,64,2,6.18595686
2020-06-29,Austria,63,2,6.62619832
2020-06-30,Austria,41,1,6.78423371
2020-07-01,Austria,111,2,7.66471662
2020-07-02,Austria,37,0,7.89048147
2020-07-03,Austria,138,0,8.99672923
2020-07-04,Austria,121,0,10.02395929
2020-07-05,Austria,123,0,10.71254208
2020-07-06,Austria,73,1,11.10763057
2020-07-07,Austria,57,0,11.3559719
2020-07-08,Austria,89,0,12.01068997
2020-07-09,Austria,101,0,12.77829045
2020-07-10,Austria,97,0,13.34270257
2020-07-11,Austria,74,0,13.42172027
2020-07-12,Austria,108,0,13.91840294
2020-07-13,Austria,52,2,13.79423227
2020-07-14,Austria,12,0,13.46687324
2020-07-15,Austria,201,1,14.48281506
2020-07-16,Austria,55,1,14.68600343
2020-07-17,Austria,153,0,14.85532706
2020-07-18,Austria,138,0,15.04722718
2020-07-19,Austria,102,0,14.81017409
2020-07-20,Austria,63,0,14.69729167
2020-07-21,Austria,108,0,15.27299203
2020-07-22,Austria,139,0,15.83740416
2020-07-23,Austria,140,1,16.27764561
2020-07-24,Austria,164,0,17.03395786
2020-07-25,Austria,107,0,17.40646986
2020-07-26,Austria,120,1,17.54192877
2020-07-27,Austria,137,0,18.50142937
2020-07-28,Austria,64,1,19.08841798
2020-07-29,Austria,132,0,18.30952925
2020-07-30,Austria,164,3,19.53994768
2020-07-31,Austria,163,2,19.6528301
2020-08-01,Austria,89,0,19.09970622
2020-08-02,Austria,126,0,19.37062404
2020-08-03,Austria,85,0,19.61896538
2020-08-04,Austria,32,0,18.76105895
2020-08-05,Austria,131,1,18.67075301
2020-08-06,Austria,103,0,18.25308804
2020-08-07,Austria,114,0,17.68867592
2020-08-08,Austria,130,1,17.94830549
2020-08-09,Austria,116,1,17.90315252
2020-08-10,Austria,76,0,17.21456973
2020-08-11,Austria,111,2,17.74511713
2020-08-12,Austria,138,0,17.81284658
2020-08-13,Austria,241,1,18.68204125
2020-08-14,Austria,229,1,19.42706525
2020-08-15,Austria,221,0,20.91711326
2020-08-16,Austria,260,3,22.42973775
2020-08-17,Austria,162,0,23.29893241
2020-08-18,Austria,344,1,26.82086406
2020-08-19,Austria,158,0,27.1256466
2020-08-20,Austria,425,0,30.76046067
2020-08-21,Austria,308,0,32.95037971
2020-08-22,Austria,275,1,34.58717486
2020-08-23,Austria,216,2,35.71599911
2020-08-24,Austria,140,0,36.43844662
2020-08-25,Austria,308,1,38.66223039
2020-08-26,Austria,291,0,40.38933148
2020-08-27,Austria,316,0,41.23594967
2020-08-28,Austria,227,0,41.21337318
2020-08-29,Austria,382,0,43.03078022
2020-08-30,Austria,174,0,42.05999136
2020-08-31,Austria,281,0,43.40329222
2020-09-01,Austria,186,0,41.61974991
2020-09-02,Austria,337,1,43.64034531
2020-09-03,Austria,442,0,43.83224543
2020-09-04,Austria,312,1,43.8773984
2020-09-05,Austria,271,0,43.83224543
2020-09-06,Austria,208,0,43.74193949
2020-09-07,Austria,220,1,44.64499889
2020-09-08,Austria,511,10,46.9365121
2020-09-09,Austria,495,1,49.23931356
2020-09-10,Austria,754,0,54.18356375
2020-09-11,Austria,497,1,57.23138922
2020-09-12,Austria,1005,2,64.26396426
2020-09-13,Austria,495,4,67.88749009
2020-09-14,Austria,384,2,69.05017906
2020-09-15,Austria,549,1,73.14781107
2020-09-16,Austria,860,0,79.05156187
2020-09-17,Austria,704,1,82.00908139
2020-09-18,Austria,922,0,88.89490928
2020-09-19,Austria,821,5,95.10344263
2020-09-20,Austria,757,2,101.30068774
2020-09-21,Austria,609,1,105.69181405
2020-09-22,Austria,593,1,106.61744993
2020-09-23,Austria,747,4,109.46208703
2020-09-24,Austria,661,6,108.41228048
2020-09-25,Austria,688,6,110.56833479
2020-09-26,Austria,1071,3,111.31335879
2020-09-27,Austria,623,1,112.75825382
2020-09-28,Austria,526,0,114.36118425
2020-09-29,Austria,419,3,112.89371273
2020-09-30,Austria,722,6,111.33593527
2020-10-01,Austria,1146,3,116.32533844
2020-10-02,Austria,564,3,112.28414764
2020-10-03,Austria,872,1,112.859848
2020-10-04,Austria,830,6,113.6838897
2020-10-05,Austria,599,4,113.57100728
2020-10-06,Austria,1268,5,121.19057093
2020-10-07,Austria,549,22,118.95549893
2020-10-08,Austria,947,4,122.18393627
2020-10-09,Austria,1221,9,128.20056949
2020-10-10,Austria,1181,4,129.44227616
2020-10-11,Austria,901,1,132.58040756
2020-10-12,Austria,1298,6,141.29493073
2020-10-13,Austria,608,5,143.42840856
2020-10-14,Austria,1171,10,148.49682941
2020-10-15,Austria,1606,9,153.68942094
2020-10-16,Austria,1396,6,163.08123866
2020-10-17,Austria,1691,7,172.32630922
2020-10-18,Austria,2040,6,185.98508259
2020-10-19,Austria,1062,3,191.21153884
2020-10-20,Austria,1054,9,188.79585496
2020-10-21,Austria,1803,8,202.95131099
2020-10-22,Austria,2355,13,218.84515636
2020-10-23,Austria,2570,17,234.07299542
2020-10-24,Austria,3442,15,259.5957116
2020-10-25,Austria,2989,6,283.16556183
2020-10-26,Austria,2766,6,299.73670174
2020-10-27,Austria,2512,4,321.22951537
2020-10-28,Austria,2698,18,338.46666159
2020-10-29,Austria,4149,34,367.17266213
2020-10-30,Austria,4305,24,400.01015942
2020-10-31,Austria,5243,15,440.1059966
2020-11-01,Austria,5141,18,475.11083643
2020-11-02,Austria,4526,17,514.21330827
2020-11-03,Austria,3160,21,537.98634687
2020-11-04,Austria,4445,34,567.80988342
2020-11-05,Austria,6514,35,614.75768377
2020-11-06,Austria,7051,47,665.34029818
2020-11-07,Austria,6324,44,697.87301292
2020-11-08,Austria,7898,23,753.2869951
2020-11-09,Austria,6006,17,789.86090063
2020-11-10,Austria,5704,48,825.89297053
2020-11-11,Austria,3839,35,838.77285516
2020-11-12,Austria,9643,55,900.79045918
2020-11-13,Austria,10368,37,969.23107314
2020-11-14,Austria,8962,64,1011.21204681
2020-11-15,Austria,7192,55,1034.36423207
2020-11-16,Austria,5278,50,1042.8529904
2020-11-17,Austria,4304,62,1055.76673976
2020-11-18,Austria,5664,74,1069.5271073
2020-11-19,Austria,7766,113,1083.65998685
2020-11-20,Austria,6830,90,1081.16528527
2020-11-21,Austria,6612,79,1084.41629909
2020-11-22,Austria,6239,58,1065.68910487
2020-11-23,Austria,5215,44,1056.76010509
2020-11-24,Austria,3090,94,1027.25263933
2020-11-25,Austria,4135,115,1030.5939591
2020-11-26,Austria,5896,94,988.29691464
2020-11-27,Austria,5447,114,932.74747355
2020-11-28,Austria,4818,148,885.96899684
2020-11-29,Austria,4765,58,858.57243242
2020-11-30,Austria,3907,82,843.09625202
2020-12-01,Austria,2348,79,821.01644979
2020-12-02,Austria,3464,213,796.1823164
2020-12-03,Austria,3660,133,749.83279291
2020-12-04,Austria,3783,118,715.43751817
2020-12-05,Austria,3634,140,681.82113215
2020-12-06,Austria,3160,87,647.06463365
2020-12-07,Austria,2745,58,619.18267481
2020-12-08,Austria,2181,95,608.92166242
2020-12-09,Austria,2531,80,590.81532153
2020-12-10,Austria,2913,126,557.14249431
2020-12-11,Austria,2466,125,523.49224357
2020-12-12,Austria,3026,101,503.2637131
2020-12-13,Austria,2938,96,482.64009414
2020-12-14,Austria,3005,45,472.45809946
2019-12-31,Azerbaijan,0,0,
2020-01-01,Azerbaijan,0,0,
2020-01-02,Azerbaijan,0,0,
2020-01-03,Azerbaijan,0,0,
2020-01-04,Azerbaijan,0,0,
2020-01-05,Azerbaijan,0,0,
2020-01-06,Azerbaijan,0,0,
2020-01-07,Azerbaijan,0,0,
2020-01-08,Azerbaijan,0,0,
2020-01-09,Azerbaijan,0,0,
2020-01-10,Azerbaijan,0,0,
2020-01-11,Azerbaijan,0,0,
2020-01-12,Azerbaijan,0,0,
2020-01-13,Azerbaijan,0,0,0.0
2020-01-14,Azerbaijan,0,0,0.0
2020-01-15,Azerbaijan,0,0,0.0
2020-01-16,Azerbaijan,0,0,0.0
2020-01-17,Azerbaijan,0,0,0.0
2020-01-18,Azerbaijan,0,0,0.0
2020-01-19,Azerbaijan,0,0,0.0
2020-01-20,Azerbaijan,0,0,0.0
2020-01-21,Azerbaijan,0,0,0.0
2020-01-22,Azerbaijan,0,0,0.0
2020-01-23,Azerbaijan,0,0,0.0
2020-01-24,Azerbaijan,0,0,0.0
2020-01-25,Azerbaijan,0,0,0.0
2020-01-26,Azerbaijan,0,0,0.0
2020-01-27,Azerbaijan,0,0,0.0
2020-01-28,Azerbaijan,0,0,0.0
2020-01-29,Azerbaijan,0,0,0.0
2020-01-30,Azerbaijan,0,0,0.0
2020-01-31,Azerbaijan,0,0,0.0
2020-02-01,Azerbaijan,0,0,0.0
2020-02-02,Azerbaijan,0,0,0.0
2020-02-03,Azerbaijan,0,0,0.0
2020-02-04,Azerbaijan,0,0,0.0
2020-02-05,Azerbaijan,0,0,0.0
2020-02-06,Azerbaijan,0,0,0.0
2020-02-07,Azerbaijan,0,0,0.0
2020-02-08,Azerbaijan,0,0,0.0
2020-02-09,Azerbaijan,0,0,0.0
2020-02-10,Azerbaijan,0,0,0.0
2020-02-11,Azerbaijan,0,0,0.0
2020-02-12,Azerbaijan,0,0,0.0
2020-02-13,Azerbaijan,0,0,0.0
2020-02-14,Azerbaijan,0,0,0.0
2020-02-15,Azerbaijan,0,0,0.0
2020-02-16,Azerbaijan,0,0,0.0
2020-02-17,Azerbaijan,0,0,0.0
2020-02-18,Azerbaijan,0,0,0.0
2020-02-19,Azerbaijan,0,0,0.0
2020-02-20,Azerbaijan,0,0,0.0
2020-02-21,Azerbaijan,0,0,0.0
2020-02-22,Azerbaijan,0,0,0.0
2020-02-23,Azerbaijan,0,0,0.0
2020-02-24,Azerbaijan,0,0,0.0
2020-02-25,Azerbaijan,0,0,0.0
2020-02-26,Azerbaijan,0,0,0.0
2020-02-27,Azerbaijan,0,0,0.0
2020-02-28,Azerbaijan,0,0,0.0
2020-02-29,Azerbaijan,1,0,0.00995251
2020-03-01,Azerbaijan,0,0,0.00995251
2020-03-02,Azerbaijan,2,0,0.02985752
2020-03-06,Azerbaijan,3,0,0.05971505
2020-03-07,Azerbaijan,3,0,0.08957257
2020-03-11,Azerbaijan,2,0,0.10947758
2020-03-12,Azerbaijan,2,0,0.1293826
2020-03-13,Azerbaijan,0,0,0.1293826
2020-03-15,Azerbaijan,6,0,0.18909764
2020-03-16,Azerbaijan,0,0,0.18909764
2020-03-17,Azerbaijan,0,0,0.18909764
2020-03-18,Azerbaijan,9,0,0.27867021
2020-03-19,Azerbaijan,6,0,0.33838526
2020-03-20,Azerbaijan,10,0,0.43791034
2020-03-21,Azerbaijan,0,1,0.42795783
2020-03-22,Azerbaijan,9,0,0.5175304
2020-03-23,Azerbaijan,12,0,0.61705547
2020-03-24,Azerbaijan,7,0,0.6568655
2020-03-25,Azerbaijan,15,0,0.7762956
2020-03-26,Azerbaijan,6,1,0.81610563
2020-03-27,Azerbaijan,29,1,1.08482333
2020-03-28,Azerbaijan,43,0,1.51278116
2020-03-29,Azerbaijan,17,1,1.62225874
2020-03-30,Azerbaijan,27,0,1.89097645
2020-03-31,Azerbaijan,64,0,2.52793694
2020-04-01,Azerbaijan,25,1,2.68717706
2020-04-02,Azerbaijan,61,0,3.23456498
2020-04-03,Azerbaijan,41,0,3.54309272
2020-04-04,Azerbaijan,43,0,3.97105054
2020-04-05,Azerbaijan,78,0,4.65777357
2020-04-06,Azerbaijan,63,2,5.16535146
2020-04-07,Azerbaijan,57,0,5.66297684
2020-04-08,Azerbaijan,76,1,6.27007981
2020-04-09,Azerbaijan,105,0,7.25537806
2020-04-10,Azerbaijan,104,1,8.00181613
2020-04-11,Azerbaijan,65,1,8.2207713
2020-04-12,Azerbaijan,67,1,8.71839668
2020-04-13,Azerbaijan,40,0,8.84777928
2020-04-14,Azerbaijan,50,1,8.70844418
2020-04-15,Azerbaijan,49,1,8.94730436
2020-04-16,Azerbaijan,56,0,8.89754182
2020-04-17,Azerbaijan,30,2,8.78806424
2020-04-18,Azerbaijan,57,0,8.92739934
2020-04-19,Azerbaijan,33,3,8.4795365
2020-04-20,Azerbaijan,25,1,8.10134121
2020-04-21,Azerbaijan,38,0,7.91224356
2020-04-22,Azerbaijan,44,1,7.59376332
2020-04-23,Azerbaijan,38,0,6.92694531
2020-04-24,Azerbaijan,30,0,6.19045975
2020-04-25,Azerbaijan,44,1,5.98145708
2020-04-26,Azerbaijan,25,0,5.56345176
2020-04-27,Azerbaijan,28,0,5.44402167
2020-04-28,Azerbaijan,33,1,5.27482904
2020-04-29,Azerbaijan,39,0,5.17530397
2020-04-30,Azerbaijan,49,1,5.10563641
2020-05-01,Azerbaijan,38,1,5.18525647
2020-05-02,Azerbaijan,50,1,5.11558892
2020-05-03,Azerbaijan,40,0,5.18525647
2020-05-04,Azerbaijan,38,0,5.31463907
2020-05-05,Azerbaijan,52,1,5.45397418
2020-05-06,Azerbaijan,76,0,5.77245442
2020-05-07,Azerbaijan,67,2,6.06107715
2020-05-08,Azerbaijan,77,0,6.528845
2020-05-09,Azerbaijan,75,0,6.83737274
2020-05-10,Azerbaijan,143,3,8.01176864
2020-05-11,Azerbaijan,97,1,8.69849167
2020-05-12,Azerbaijan,70,0,9.06673445
2020-05-13,Azerbaijan,104,1,9.71364745
2020-05-14,Azerbaijan,65,2,9.87288757
2020-05-15,Azerbaijan,121,0,10.6989457
2020-05-16,Azerbaijan,101,1,11.20652359
2020-05-17,Azerbaijan,158,0,12.38091949
2020-05-18,Azerbaijan,136,3,13.35626524
2020-05-19,Azerbaijan,13,1,12.96811744
2020-05-20,Azerbaijan,231,1,14.51075612
2020-05-21,Azerbaijan,113,2,14.96857147
2020-05-22,Azerbaijan,118,1,15.37662429
2020-05-23,Azerbaijan,106,2,15.68515202
